39.77,-104.87,27.1,24384,-57.2,-87.0,1,0.01,45,13,605.4,605.5,605.4
39.77,-104.87,25.8,24689,-56.9,-87.0,1,0.01,50,10,614.8,614.8,614.8
39.77,-104.87,24.6,24994,-56.5,-87.0,1,0.01,20,17,624.2,624.3,624.2
39.77,-104.87,20.3,26213,-55.2,-87.1,1,0.01,35,17,663.5,663.6,663.5
39.77,-104.87,20.0,26310,-55.1,-87.1,1,0.01,35,15,666.8,666.9,666.8
39.77,-104.87,18.5,26822,-54.5,-87.0,1,0.01,10,19,684.0,684.1,684.0
39.77,-104.87,16.8,27432,-53.8,-86.9,1,0.01,30,17,705.2,705.3,705.2
39.77,-104.87,14.6,28346,-52.6,-86.7,1,0.01,20,11,738.2,738.4,738.2
39.77,-104.87,14.6,28332,-52.7,-86.7,1,0.01,20,11,737.5,737.7,737.5
39.77,-104.87,12.7,29261,-47.9,-86.0,0,0.02,55,23,784.6,784.9,784.6
39.77,-104.87,11.1,30140,-43.3,-85.3,0,0.02,12,23,831.6,831.9,831.6
39.77,-104.87,11.0,30175,-43.4,-85.3,0,0.02,10,23,832.5,832.8,832.5
39.77,-104.87,10.6,30480,-44.3,-85.8,0,0.02,30,22,840.2,840.5,840.2
39.77,-104.87,10.0,30840,-45.3,-86.3,0,0.02,25,28,849.3,849.6,849.3
39.77,-104.87,9.8,30974,-46.3,-86.3,0,0.02,24,27,850.5,850.8,850.5
39.77,-104.87,9.2,31394,-44.0,-85.7,0,0.03,20,25,874.7,875.1,874.8
39.77,-104.87,8.8,31695,-42.3,-85.3,0,0.03,21,30,892.5,893.0,892.5
39.77,-104.87,7.3,32918,-43.5,-85.6,0,0.04,25,52,935.2,935.7,935.2
